Route stop,Business,Category,Generated site path,Customization fingerprint,Style rationale,Hero section pattern,21st.dev hero selection,21st.dev hero URL,21st.dev selection rationale,Motion system
37,Beauty Touch Salon,hairdresser,websites/bay-area-final-1000/beauty-touch-salon-redwood-city,37-beauty-touch-salon-hairdresser-studio-split-hero-16rnbyd,Custom direction 37-beauty-touch-salon-hairdresser-studio-split-hero-16rnbyd: Beauty Touch Salon uses Hero Page for a hairdresser page in Redwood City; palette #3d2c1f / #fbf7f0 / #b7794f / #1f160f; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Beauty Touch Salon because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
38,Laluces Dental,dentist,websites/bay-area-final-1000/laluces-dental-redwood-city,38-laluces-dental-dentist-studio-split-hero-ke5h1y,Custom direction 38-laluces-dental-dentist-studio-split-hero-ke5h1y: Laluces Dental uses Hero Page for a dentist page in Redwood City; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Book by phone; content tuned to Patient-friendly appointment context with a clinical visual tone.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Laluces Dental because it is a dentist lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
39,US Chinese Food,restaurant,websites/bay-area-final-1000/us-chinese-food-redwood-city,39-us-chinese-food-restaurant-animated-image-hero-5d1td2,Custom direction 39-us-chinese-food-restaurant-animated-image-hero-5d1td2: US Chinese Food uses Animated Hero Section for a restaurant page in Redwood City; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to US Chinese Food because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
40,Nor Cal Collision,car_repair,websites/bay-area-final-1000/nor-cal-collision-redwood-city,40-nor-cal-collision-car-repair-trust-console-hero-562r4o,"Custom direction 40-nor-cal-collision-car-repair-trust-console-hero-562r4o: Nor Cal Collision uses Hero Section for a car repair page in Redwood City; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Nor Cal Collision because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
41,Capelli Beauty,beauty,websites/bay-area-final-1000/capelli-beauty-redwood-city,41-capelli-beauty-beauty-studio-split-hero-lweia8,Custom direction 41-capelli-beauty-beauty-studio-split-hero-lweia8: Capelli Beauty uses Hero Page for a beauty page in Redwood City; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Capelli Beauty because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
42,Tacos El Camino,restaurant,websites/bay-area-final-1000/tacos-el-camino-redwood-city,42-tacos-el-camino-restaurant-animated-image-hero-c34ebz,Custom direction 42-tacos-el-camino-restaurant-animated-image-hero-c34ebz: Tacos El Camino uses Animated Hero Section for a restaurant page in Redwood City; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Tacos El Camino because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
43,KY's Auto Repair,car_repair,websites/bay-area-final-1000/kys-auto-repair-redwood-city,43-kys-auto-repair-car-repair-trust-console-hero-8gpfq,"Custom direction 43-kys-auto-repair-car-repair-trust-console-hero-8gpfq: KY's Auto Repair uses Hero Section for a car repair page in Redwood City; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to KY's Auto Repair because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
44,La Costa,restaurant,websites/bay-area-final-1000/la-costa-redwood-city,44-la-costa-restaurant-animated-image-hero-1jx73x3,Custom direction 44-la-costa-restaurant-animated-image-hero-1jx73x3: La Costa uses Animated Hero Section for a restaurant page in Redwood City; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to La Costa because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
45,New Age Hair & Nail Spa,beauty,websites/bay-area-final-1000/new-age-hair-nail-spa-redwood-city,45-new-age-hair-nail-spa-beauty-studio-split-hero-14fjrdy,Custom direction 45-new-age-hair-nail-spa-beauty-studio-split-hero-14fjrdy: New Age Hair & Nail Spa uses Hero Page for a beauty page in Redwood City; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to New Age Hair & Nail Spa because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
46,Karlita's Taco Place,fast_food,websites/bay-area-final-1000/karlitas-taco-place-redwood-city,46-karlitas-taco-place-fast-food-animated-image-hero-beqlix,Custom direction 46-karlitas-taco-place-fast-food-animated-image-hero-beqlix: Karlita's Taco Place uses Animated Hero Section for a fast food page in Redwood City; palette #4a1f16 / #fff8ed / #d1532f / #1f130f; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Karlita's Taco Place because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
47,Men Haircuts by Lilian,hairdresser,websites/bay-area-final-1000/men-haircuts-by-lilian-redwood-city,47-men-haircuts-by-lilian-hairdresser-studio-split-hero-14xfj1e,Custom direction 47-men-haircuts-by-lilian-hairdresser-studio-split-hero-14xfj1e: Men Haircuts by Lilian uses Hero Page for a hairdresser page in Redwood City; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Men Haircuts by Lilian because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
48,Diner Japonica,restaurant,websites/bay-area-final-1000/diner-japonica-redwood-city,48-diner-japonica-restaurant-animated-image-hero-n06u0j,Custom direction 48-diner-japonica-restaurant-animated-image-hero-n06u0j: Diner Japonica uses Animated Hero Section for a restaurant page in Redwood City; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Diner Japonica because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
49,Villa Roma Cocktail Lounge,bar,websites/bay-area-final-1000/villa-roma-cocktail-lounge-redwood-city,49-villa-roma-cocktail-lounge-bar-animated-image-hero-vjn4s1,"Custom direction 49-villa-roma-cocktail-lounge-bar-animated-image-hero-vjn4s1: Villa Roma Cocktail Lounge uses Animated Hero Section for a bar page in Redwood City; palette #21151f / #fbf3e7 / #c64832 / #140d12; primary action Call tonight; content tuned to Evening-ready presence with calls, maps, and local atmosphere.",animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Villa Roma Cocktail Lounge because it is a bar lead and the page needs call tonight conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
50,Family Hair Salon,hairdresser,websites/bay-area-final-1000/family-hair-salon-redwood-city,50-family-hair-salon-hairdresser-studio-split-hero-tzfftx,Custom direction 50-family-hair-salon-hairdresser-studio-split-hero-tzfftx: Family Hair Salon uses Hero Page for a hairdresser page in Redwood City; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Family Hair Salon because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
